title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Fracture,7.277,3599,2007-04-19,91354215,113,10000000,23.784,['Thriller'],4,120.0,0.5643986641217923,0.2257595,0.5643987,0.2257595,145625.06
Unknown,6.667,3585,2011-02-16,130786397,113,30000000,33.136,"['Action', 'Mystery', 'Thriller']",4,120.0,0.6833536698843216,0.4100122,0.6833537,0.4100122,240943.68
"Everything, Everything",7.245,3583,2017-05-18,61621140,96,10000000,12.543,"['Drama', 'Romance']",4,120.0,0.304447459969687,0.121779,0.3044475,0.3044475,109945.37
The Hitchhiker's Guide to the Galaxy,6.669,3581,2005-04-28,104478416,109,50000000,18.515,"['Adventure', 'Comedy', 'Science Fiction']",4,120.0,0.4677993140188815,0.3742395,0.4677993,0.2806796,257374.1
Miss Congeniality,6.52,3580,2000-12-22,212000000,111,45000000,27.719,"['Comedy', 'Crime', 'Action']",4,120.0,0.6205222984210703,0.4964178,0.6205223,0.4964178,374400.0
Blade: Trinity,5.855,3573,2004-12-08,128905366,123,65000000,26.194,"['Action', 'Horror', 'Fantasy']",5,150.0,0.6000265673807001,0.4800213,0.6000266,0.2400106,322686.44
"Hail, Caesar!",5.914,3567,2016-02-05,63647656,106,22000000,13.853,"['Comedy', 'Crime']",4,120.0,0.3477470084718743,0.2781976,0.347747,0.347747,141177.19
Begin Again,7.245,3563,2013-09-07,63464861,104,8000000,17.403,"['Comedy', 'Music', 'Romance', 'Drama']",4,120.0,0.442930980341847,0.3543448,0.3543448,0.442931,107357.83
The Grey,6.563,3559,2012-01-26,77278331,117,25000000,30.84,"['Drama', 'Thriller', 'Action', 'Adventure']",4,150.0,0.6584032552820199,0.5267226,0.6584033,0.395042,164734.0
The Boy,5.946,3558,2016-01-22,73929392,97,10000000,18.328,"['Horror', 'Thriller', 'Mystery']",4,120.0,0.4637510357935775,0.1855004,0.463751,0.2782506,124715.27
Puss in Boots,6.538,3558,2011-10-27,554987477,90,130000000,38.048,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']",4,120.0,0.7302000793039585,0.7302001,0.5841601,0.43812,989984.97
Rambo,6.653,3556,2008-01-24,113244290,92,50000000,44.904,"['Action', 'Thriller', 'War']",4,120.0,0.7843970568936902,0.4706382,0.6275176,0.4706382,267893.15
The Patriot,7.166,3554,2000-06-28,215294342,165,110000000,35.559,"['Drama', 'History', 'War', 'Action']",6,180.0,0.7074621478937192,0.4244773,0.5659697,0.5659697,534353.21
Revolutionary Road,6.97,3551,2008-12-19,75981180,119,35000000,26.031,"['Drama', 'Romance']",4,150.0,0.5977480971112417,0.2390992,0.5977481,0.5977481,187177.42
Legend,7.032,3537,2015-09-09,42972994,132,25000000,29.789,"['Crime', 'Thriller']",5,150.0,0.6462003168598351,0.2584801,0.6462003,0.5169603,123567.59
Rambo: Last Blood,6.521,3535,2019-09-19,91490353,89,50000000,46.016,"['Action', 'Thriller', 'Drama']",3,90.0,0.7922264394950181,0.4753359,0.7922264,0.4753359,241788.42
Resident Evil: Afterlife,6.04,3532,2010-09-09,300228084,97,60000000,2.122,"['Action', 'Adventure', 'Horror', 'Science Fiction']",4,120.0,1e-06,8e-07,1e-06,4e-07,516273.7
The Smurfs,5.767,3519,2011-07-29,563749323,103,110000000,36.29,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",4,120.0,0.714339145368877,0.7143391,0.5714713,0.4286035,952499.19
Lincoln,6.865,3517,2012-11-09,275293450,149,65000000,20.497,"['History', 'Drama']",5,180.0,0.5077743161316186,0.2031097,0.5077743,0.5077743,498352.14
Goosebumps,6.3,3516,2015-08-05,158162788,103,58000000,24.932,"['Adventure', 'Horror', 'Comedy']",4,120.0,0.5819063348011922,0.4655251,0.5819063,0.3491438,340995.35
Final Destination 3,6.1,3513,2006-02-09,118890272,93,25000000,37.305,"['Horror', 'Mystery']",4,120.0,0.7236092891984789,0.2894437,0.7236093,0.5788874,214668.33
The Descent,6.957,3507,2005-07-08,57130027,99,3500000,23.007,"['Adventure', 'Horror']",4,120.0,0.5519377910140018,0.4415502,0.5519378,0.2207751,88956.03
White Chicks,6.919,3505,2004-06-23,113086475,109,37000000,54.851,"['Comedy', 'Crime']",4,120.0,0.8471940678330416,0.6777553,0.8471941,0.8471941,236503.77
Identity,7.18,3502,2003-04-25,90259536,90,28000000,27.747,"['Mystery', 'Thriller']",4,120.0,0.6208853964988201,0.2483542,0.6208854,0.4967083,187511.44
"Me, Myself & Irene",6.587,3501,2000-06-22,149270999,116,51000000,24.3,['Comedy'],4,150.0,0.5723958138296065,0.5723958,0.5723958,0.5723958,313525.2
Step Up,6.878,3498,2006-08-11,114194847,104,12000000,26.832,"['Music', 'Drama', 'Romance', 'Crime']",4,120.0,0.6087776206239454,0.3652666,0.4870221,0.6087776,177833.82
50/50,7.2,3498,2011-09-30,39187783,100,8000000,16.877,"['Comedy', 'Drama']",4,120.0,0.4304585362555346,0.3443668,0.4304585,0.4304585,78225.34
How to Lose a Guy in 10 Days,6.754,3496,2003-02-07,177502387,116,50000000,22.124,"['Comedy', 'Romance']",4,150.0,0.5371210673197828,0.4296969,0.5371211,0.5371211,345002.86
Flushed Away,6.265,3488,2006-10-22,178120010,84,149000000,39.742,"['Adventure', 'Animation', 'Comedy', 'Family']",3,90.0,0.744650894824386,0.7446509,0.4467905,0.4467905,583344.01
Freaky Friday,6.462,3482,2003-08-05,160846332,97,26000000,33.708,"['Comedy', 'Family', 'Fantasy']",4,120.0,0.6892374552075545,0.6892375,0.55139,0.55139,267415.6
Death Race,6.25,3473,2008-08-22,76014335,105,45000000,31.96,"['Action', 'Thriller', 'Science Fiction']",4,120.0,0.6708518089666444,0.4025111,0.6708518,0.2683407,211217.2
Vacation,6.298,3472,2015-07-28,104384188,99,31000000,27.505,['Comedy'],4,120.0,0.6177320209100067,0.617732,0.617732,0.617732,211661.03
Pineapple Express,6.623,3470,2008-08-06,101624843,111,27000000,17.322,"['Action', 'Comedy', 'Crime']",4,120.0,0.4410415427756911,0.3528332,0.4410415,0.3528332,198749.81
The Bucket List,7.181,3456,2007-12-25,175372502,97,45000000,20.429,"['Drama', 'Comedy']",4,120.0,0.5064845607388955,0.4051876,0.5064846,0.5064846,330447.0
Vicky Cristina Barcelona,6.792,3456,2008-08-15,96409300,96,15000000,15.457,"['Drama', 'Romance']",4,120.0,0.3941777494039447,0.1576711,0.3941777,0.3941777,163691.16
You Don't Mess with the Zohan,5.702,3441,2008-06-05,204313400,113,90000000,36.851,"['Comedy', 'Action']",4,120.0,0.7195018217258453,0.7195018,0.7195018,0.5756015,473176.08
Carol,7.494,3439,2015-11-20,40272135,118,11800000,14.888,"['Romance', 'Drama']",4,150.0,0.3784357196486412,0.1513743,0.3784357,0.3784357,88646.56
Jennifer's Body,5.912,3433,2009-09-18,31556061,107,16000000,33.079,"['Horror', 'Comedy']",4,120.0,0.6827604636323694,0.5462084,0.6827605,0.5462084,88267.27
Molly's Game,7.154,3432,2017-12-07,59284015,140,30000000,16.556,"['Drama', 'Crime']",5,180.0,0.4226032441950698,0.1690413,0.4226032,0.4226032,155140.82
Babel,7.181,3427,2006-09-08,135330182,143,25000000,16.306,['Drama'],5,180.0,0.4163508942235894,0.1665404,0.4163509,0.4163509,234396.22
Underworld: Blood Wars,5.837,3413,2016-11-24,81093313,91,35000000,37.242,"['Fantasy', 'Action', 'Thriller', 'Horror']",4,120.0,0.7230430074231189,0.5784344,0.723043,0.2892172,193311.98
Crank,6.636,3410,2006-08-31,42931041,88,12000000,21.324,"['Action', 'Thriller', 'Crime']",3,90.0,0.5230424358494414,0.3138255,0.5230424,0.3138255,92317.25
The Lucky One,7.118,3407,2012-04-19,99357138,101,25000000,19.689,"['Drama', 'Romance']",4,120.0,0.4920905249678414,0.1968362,0.4920905,0.4920905,191228.57
The Grinch,6.828,3401,2018-11-08,508575295,85,75000000,36.415,"['Animation', 'Family', 'Comedy', 'Fantasy']",3,90.0,0.7154979691929721,0.715498,0.5723984,0.4292988,802290.35
Dolittle,6.638,3399,2020-01-02,251410631,101,175000000,23.387,"['Family', 'Fantasy', 'Adventure']",4,120.0,0.558096637848528,0.5580966,0.4464773,0.2232387,733692.76
Phone Booth,6.837,3392,2003-04-04,97837138,81,13000000,18.494,['Thriller'],3,90.0,0.4673472676293754,0.1869389,0.4673473,0.1869389,160604.57
Gone Baby Gone,7.302,3388,2007-09-18,34619699,113,19000000,16.593,"['Crime', 'Drama', 'Mystery']",4,120.0,0.423518454350513,0.1694074,0.4235185,0.4235185,99143.64
Valkyrie,6.909,3384,2008-12-25,200276000,121,75000000,19.493,"['Drama', 'Thriller', 'War']",5,150.0,0.488163778377308,0.1952655,0.390531,0.390531,432331.2
He's Just Not That Into You,6.515,3376,2009-02-06,178866158,129,40000000,27.681,"['Comedy', 'Romance', 'Drama']",5,150.0,0.6200287913080736,0.3720173,0.6200288,0.6200288,322639.39
Drag Me to Hell,6.404,3372,2009-03-15,90810892,99,30000000,32.888,"['Horror', 'Thriller']",4,120.0,0.6807634349676287,0.2723054,0.6807634,0.2723054,192973.07
The Angry Birds Movie,6.205,3369,2016-05-11,349779543,97,73000000,24.75,"['Animation', 'Adventure', 'Comedy']",4,120.0,0.5791986984479949,0.5791987,0.463359,0.3475192,606935.45
Remember Me,7.102,3367,2010-03-11,56032889,113,16000000,18.789,"['Drama', 'Romance']",4,120.0,0.4736389005390418,0.1894556,0.4736389,0.4736389,117639.47
Crazy Rich Asians,7.074,3364,2018-08-15,238539198,121,30000000,21.434,"['Comedy', 'Drama', 'Romance']",5,150.0,0.525017200361873,0.3150103,0.5250172,0.5250172,370247.04
Finding Neverland,7.322,3358,2004-10-17,116766556,106,25000000,18.56,['Drama'],4,120.0,0.4687658135506399,0.1875063,0.4687658,0.4687658,212119.87
Paddington,7.061,3356,2014-11-24,259207227,96,55000000,22.74,"['Comedy', 'Adventure', 'Family']",4,120.0,0.5475336993280708,0.5475337,0.438027,0.438027,455048.67
The Last Witch Hunter,5.948,3355,2015-10-21,146936910,106,90000000,27.719,"['Fantasy', 'Action', 'Adventure']",4,120.0,0.6205222984210703,0.6205223,0.6205223,0.2482089,404324.29
Saw IV,6.155,3349,2007-10-25,139352633,93,10000000,92.954,"['Horror', 'Thriller', 'Crime']",4,120.0,1.0,0.4,1.0,0.6,203223.16
The Other Woman,6.42,3344,2014-04-16,196781193,109,40000000,15.837,"['Comedy', 'Romance']",4,120.0,0.4042879115094497,0.3234303,0.4042879,0.4042879,344137.43
Isn't It Romantic,6.225,3343,2019-02-13,48800000,89,31000000,13.625,"['Comedy', 'Fantasy', 'Romance']",3,90.0,0.3405941523272333,0.2724753,0.3405942,0.2724753,144960.0
Secret Window,6.578,3339,2004-03-12,92913171,96,40000000,18.194,"['Mystery', 'Thriller']",4,120.0,0.4608179827849236,0.1843272,0.460818,0.3686544,219495.81
Underworld: Rise of the Lycans,6.501,3337,2009-01-22,92158961,92,35000000,34.037,"['Fantasy', 'Action', 'Thriller']",4,120.0,0.6925659522225025,0.5540528,0.692566,0.2770264,206590.75
Up in the Air,6.852,3332,2009-09-05,166842739,110,25000000,27.184,"['Drama', 'Romance']",4,120.0,0.6134955088832923,0.2453982,0.6134955,0.6134955,272211.29
The Monuments Men,6.037,3324,2014-01-24,154984035,118,70000000,25.23,"['War', 'Drama', 'History', 'Action']",4,150.0,0.5862868378480628,0.3517721,0.4690295,0.4690295,365980.84
The Disaster Artist,7.113,3316,2017-03-12,29820616,104,10000000,14.072,"['Comedy', 'Drama']",4,120.0,0.3544781926937618,0.2835826,0.3544782,0.3544782,71784.74
Get Smart,6.17,3315,2008-06-19,230685453,110,80000000,20.629,"['Action', 'Comedy', 'Thriller']",4,120.0,0.5102626830662481,0.4082101,0.5102627,0.3061576,480822.54
Hostel,5.927,3313,2006-01-06,81979826,94,4800000,21.3,['Horror'],4,120.0,0.522609879191942,0.209044,0.5226099,0.209044,121895.79
Road to Perdition,7.352,3313,2002-07-12,181001478,117,80000000,20.816,"['Crime', 'Drama', 'Thriller']",4,150.0,0.5137538423343175,0.2055015,0.5137538,0.4110031,421201.77
High School Musical 3: Senior Year,6.563,3304,2008-10-11,252909177,117,11000000,22.254,"['Comedy', 'Romance', 'Drama', 'Family', 'Music']",4,150.0,0.5393485463798985,0.4314788,0.4314788,0.5393485,341891.01
Trolls,6.671,3304,2016-10-13,346864462,92,125000000,37.18,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']",4,120.0,0.7224845588135368,0.7224846,0.4334907,0.4334907,728237.35
The Ugly Truth,6.493,3302,2009-07-24,321682600,96,38000000,30.079,"['Comedy', 'Romance']",4,120.0,0.6496202428629506,0.5196962,0.6496202,0.6496202,489219.12
Jigsaw,6.2,3301,2017-10-25,102952888,92,10000000,128.026,"['Horror', 'Mystery', 'Thriller']",4,120.0,1.0,0.4,1.0,0.6,159543.47
Scream 4,6.4,3299,2011-04-11,97231420,111,40000000,42.02,"['Horror', 'Mystery']",4,120.0,0.762930061640465,0.305172,0.7629301,0.610344,224677.7
Big Eyes,6.989,3294,2014-12-24,28883511,106,10000000,17.203,['Drama'],4,120.0,0.4382453837944444,0.1752982,0.4382454,0.4382454,70660.21
Safe House,6.443,3294,2012-02-08,208076205,115,85000000,22.791,"['Action', 'Thriller']",4,120.0,0.5483799178980141,0.4387039,0.5483799,0.219352,465691.45
Transporter 2,6.311,3283,2005-08-03,89083229,87,32000000,27.185,"['Action', 'Thriller', 'Crime']",3,90.0,0.6135088033644501,0.3681053,0.6135088,0.3681053,195699.87
Enemy at the Gates,7.405,3277,2001-03-14,96976270,131,68000000,22.953,"['Drama', 'War', 'History']",5,150.0,0.5510522554824155,0.2204209,0.4408418,0.5510523,291571.52
The Woman in Black,6.124,3272,2012-02-03,127730736,95,17000000,20.153,"['Drama', 'Horror', 'Thriller']",4,120.0,0.5011937485566007,0.2004775,0.5011937,0.3007162,206076.88
Transformers: Rise of the Beasts,7.492,3270,2023-06-06,429800000,127,195000000,616.74,"['Action', 'Adventure', 'Science Fiction']",5,150.0,1.0,0.8,1.0,0.4,995760.0
Nope,6.9,3268,2022-07-20,170823080,130,68000000,50.448,"['Horror', 'Science Fiction', 'Mystery']",5,150.0,0.8212738926772494,0.3285096,0.8212739,0.4927643,380187.7
9,6.907,3263,2009-08-19,48428063,79,30000000,24.562,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",3,90.0,0.5763755545477828,0.4611004,0.4611004,0.2305502,142113.68
Swiss Army Man,6.9,3259,2016-06-24,4900000,97,3000000,28.144,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",4,120.0,0.6259850359000888,0.500788,0.625985,0.500788,25080.0
Disturbia,6.685,3254,2007-04-12,117760134,105,20000000,20.801,"['Thriller', 'Drama', 'Mystery']",4,120.0,0.5134752581038043,0.2053901,0.5134753,0.4107802,201312.16
Before I Fall,6.969,3252,2017-03-02,18900000,98,5000000,13.67,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",4,120.0,0.3420178833065406,0.2052107,0.3420179,0.2736143,46680.0
3:10 to Yuma,7.201,3247,2007-09-06,70016220,122,55000000,21.659,['Western'],5,150.0,0.5290171759719658,0.2116069,0.2116069,0.5290172,228019.46
Teenage Mutant Ninja Turtles: Out of the Shadows,6.006,3247,2016-06-01,245623848,112,135000000,37.237,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",4,120.0,0.7229980137936394,0.5783984,0.5783984,0.4337988,630748.62
The Darjeeling Limited,7.163,3240,2007-09-07,24377151,92,16000000,18.194,"['Adventure', 'Drama', 'Comedy']",4,120.0,0.4608179827849236,0.3686544,0.460818,0.3686544,79652.58
Unstoppable,6.561,3222,2010-11-04,167805466,98,100000000,27.263,"['Action', 'Thriller']",4,120.0,0.6145438997464884,0.4916351,0.6145439,0.2458176,453366.56
Blue Jasmine,6.998,3222,2013-08-01,99206215,99,18000000,14.324,['Drama'],4,120.0,0.3620610808569307,0.1448244,0.3620611,0.3620611,174247.46
Logan Lucky,6.729,3221,2017-08-17,48453605,118,29000000,20.376,"['Comedy', 'Crime', 'Action', 'Drama']",4,150.0,0.5054755644009894,0.4043805,0.5054756,0.4043805,139744.33
Fall,7.253,3217,2022-08-11,16120263,107,3000000,135.599,['Thriller'],4,120.0,1.0,0.4,1.0,0.4,38544.32
The Lorax,6.496,3213,2012-03-01,348840316,86,70000000,94.834,"['Animation', 'Family']",3,90.0,1.0,1.0,0.4,0.4,598608.38
Phantom Thread,7.3,3211,2017-12-25,47756590,130,35000000,19.184,"['Drama', 'Romance']",5,150.0,0.4818711679296317,0.1927485,0.4818712,0.4818712,153307.91
Blended,6.865,3211,2014-05-21,127994610,117,40000000,43.795,"['Comedy', 'Romance']",4,150.0,0.7763481527886125,0.6210785,0.7763482,0.7763482,261593.53
13 Hours: The Secret Soldiers of Benghazi,7.27,3211,2016-01-14,69411370,144,50000000,44.505,"['War', 'Action', 'History', 'Drama']",5,180.0,0.7815295766719677,0.4689177,0.6252237,0.6252237,215293.64
M3GAN,7.219,3210,2022-12-28,179960167,102,12000000,100.625,"['Science Fiction', 'Horror']",4,120.0,1.0,0.4,1.0,0.4,256752.2
Homefront,6.957,3210,2013-11-12,43058898,100,22000000,41.134,"['Action', 'Thriller']",4,120.0,0.7559688918925331,0.6047751,0.7559689,0.3023876,116470.68
Melancholia,7.198,3207,2011-05-26,15946321,135,7400000,16.483,"['Drama', 'Science Fiction']",5,150.0,0.4207899561369226,0.168316,0.42079,0.336632,48895.59
Rio 2,6.5,3207,2014-03-19,500188435,101,103000000,41.757,"['Animation', 'Adventure', 'Comedy', 'Family']",4,120.0,0.7608826912869717,0.7608827,0.4565296,0.4565296,859426.12
Die Another Day,5.963,3197,2002-11-17,431971116,133,140000000,28.423,"['Adventure', 'Action', 'Thriller']",5,150.0,0.6295156413488077,0.5036125,0.6295156,0.2518063,866365.34
Annabelle Comes Home,6.429,3196,2019-06-26,231252591,106,30000000,51.386,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.8270219079229122,0.3308088,0.8270219,0.4962131,361503.11
The Last Song,7.238,3195,2010-03-31,89137047,107,20000000,14.923,"['Drama', 'Family', 'Romance']",4,120.0,0.3794258910113124,0.2276555,0.3035407,0.3794259,166964.46
Brothers,7.316,3193,2009-12-02,43474578,105,26000000,27.829,"['Drama', 'Thriller', 'War']",4,120.0,0.6219461361919474,0.2487785,0.4975569,0.4975569,126569.49
Crash,7.222,3193,2005-05-06,98410061,112,6500000,13.814,['Drama'],4,120.0,0.346534133824422,0.1386137,0.3465341,0.3465341,145692.07
Sicario: Day of the Soldado,6.901,3191,2018-06-27,75836683,122,35000000,38.523,"['Action', 'Crime', 'Thriller']",5,150.0,0.7343309454299944,0.4405986,0.7343309,0.4405986,187004.02
The Girl Next Door,6.717,3189,2004-04-09,31635150,110,21000000,37.553,"['Comedy', 'Romance']",4,120.0,0.7258270493603348,0.5806616,0.725827,0.725827,100362.18
DodgeBall: A True Underdog Story,6.343,3187,2004-06-18,167722310,92,20000000,20.234,['Comedy'],4,120.0,0.5027558822691531,0.5027559,0.5027559,0.5027559,261266.77
Battle: Los Angeles,5.732,3185,2011-03-08,211819354,116,70000000,39.331,"['Science Fiction', 'Action']",4,150.0,0.741215503984483,0.5929724,0.7412155,0.2964862,434183.22
Angel Has Fallen,6.571,3172,2019-08-21,146661977,122,40000000,41.248,"['Action', 'Thriller']",5,150.0,0.756874862949884,0.6054999,0.7568749,0.3027499,283994.37
Rocky Balboa,6.85,3171,2006-12-20,155929020,101,24000000,35.605,['Drama'],4,120.0,0.707900032129912,0.28316,0.7079,0.7079,256714.82
Unfriended,5.53,3169,2014-10-22,62882090,82,1000000,13.556,"['Horror', 'Mystery', 'Thriller']",3,90.0,0.3383994606932963,0.1353598,0.3383995,0.2030397,89858.51
This Means War,6.152,3164,2012-02-14,156974557,98,65000000,23.166,"['Action', 'Comedy', 'Romance']",4,120.0,0.5545301637211801,0.4436241,0.5545302,0.4436241,356369.47
Spy Kids,5.783,3161,2001-03-18,147934180,88,35000000,45.58,"['Action', 'Comedy', 'Family', 'Adventure']",3,90.0,0.7891845904739594,0.7891846,0.6313477,0.4735108,273521.02
War Horse,7.303,3157,2011-12-25,177584879,146,66000000,20.494,"['War', 'History', 'Drama', 'Adventure']",5,180.0,0.5077175285575523,0.3046305,0.406174,0.406174,383501.85
Scream 3,5.976,3157,2000-02-03,161834276,116,40000000,41.911,"['Horror', 'Mystery']",4,150.0,0.7620834491337758,0.3048334,0.7620834,0.6096668,302201.13
Identity Thief,5.854,3156,2013-02-07,173965010,111,35000000,16.85,"['Comedy', 'Crime']",4,120.0,0.4298051062935292,0.3438441,0.4298051,0.4298051,304758.01
Burnt,6.513,3140,2015-10-02,36606743,100,20000000,15.909,['Drama'],4,120.0,0.406168948639155,0.1624676,0.4061689,0.4061689,103928.09
Johnny English,6.261,3140,2003-03-14,160583018,88,40000000,15.789,"['Adventure', 'Action', 'Comedy']",3,90.0,0.4030278660549902,0.4030279,0.4030279,0.2418167,300699.62
The BFG,6.253,3136,2016-06-01,195243411,117,140000000,30.078,"['Adventure', 'Family', 'Fantasy']",4,150.0,0.6496085204797422,0.6496085,0.5196868,0.2598434,582292.09
The Day the Earth Stood Still,5.598,3133,2008-12-10,233093859,104,80000000,26.564,"['Drama', 'Science Fiction', 'Thriller']",4,120.0,0.6051335645941818,0.2420534,0.6051336,0.3630801,483712.63
Forgetting Sarah Marshall,6.481,3132,2008-04-17,105173115,111,30000000,22.661,"['Comedy', 'Romance', 'Drama']",4,120.0,0.5462181864430903,0.3277309,0.5462182,0.5462182,210207.74
Pitch Perfect 3,6.538,3124,2017-12-20,184724494,93,45000000,21.241,"['Comedy', 'Music']",4,120.0,0.5215439058849654,0.5215439,0.4172351,0.5215439,341669.39
P.S. I Love You,7.19,3124,2007-11-15,156835339,126,30000000,28.691,"['Drama', 'Romance']",5,150.0,0.6328666772517335,0.2531467,0.6328667,0.6328667,272202.41
Insidious: Chapter 3,6.295,3123,2015-05-28,112983889,97,10000000,31.496,"['Horror', 'Thriller', 'Mystery']",4,120.0,0.665761229557097,0.2663045,0.6657612,0.3994567,171580.67
Hanna,6.574,3122,2011-04-07,63782078,111,30000000,14.833,"['Action', 'Thriller', 'Adventure']",4,120.0,0.3768737618774007,0.301499,0.3768738,0.1507495,160538.49
Saving Mr. Banks,7.351,3120,2013-11-29,112544580,125,35000000,20.941,"['Comedy', 'Drama', 'History']",5,150.0,0.5160656186442824,0.3096394,0.5160656,0.5160656,231053.5
